,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
251,1627788,Furkan,Korkmaz,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,furkan-korkmaz,1997-07-24T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,202,4,30,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,2017,2021,Y,Y,Y,2016,1,26,N
252,1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-2,250,4,40,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
253,1630249,Vit,Krejci,Vit Krejci,"Krejci, Vit",V. Krejci,vit-krejci,2000-06-19T00:00:00,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-8,195,0,27,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,vit_krejci,2021,2021,Y,Y,Y,2020,2,37,N
254,1629083,Arnoldas,Kulboka,Arnoldas Kulboka,"Kulboka, Arnoldas",A. Kulboka,arnoldas-kulboka,1998-01-04T00:00:00,Bilbao,Lithuania,Bilbao/Lithuania,6-10,209,0,98,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,arnoldas_kulboka,2021,2021,Y,Y,Y,2018,2,55,N
255,1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225,0,00,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jonathan_kuminga,2021,2021,Y,Y,Y,2021,1,7,N
256,1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221,4,33,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,kyle_kuzma,2017,2021,N,Y,Y,2017,1,27,N
257,203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,7,8,Guard-Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014,2021,N,Y,Y,2014,1,13,N
258,1630237,Anthony,Lamb,Anthony Lamb,"Lamb, Anthony",A. Lamb,anthony-lamb,1998-01-20T00:00:00,Vermont,USA,Vermont/USA,6-6,227,1,33,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,anthony_lamb,2020,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
259,203087,Jeremy,Lamb,Jeremy Lamb,"Lamb, Jeremy",J. Lamb,jeremy-lamb,1992-05-30T00:00:00,Connecticut,USA,Connecticut/USA,6-5,180,9,26,Guard-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jeremy_lamb,2012,2021,Y,Y,Y,2012,1,12,N
260,1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,                                   ,Australia,Australia/Australia,6-11,255,0,34,Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jock_landale,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
261,1629641,Romeo,Langford,Romeo Langford,"Langford, Romeo",R. Langford,romeo-langford,1999-10-25T00:00:00,Indiana,USA,Indiana/USA,6-5,216,2,35,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,romeo_langford,2019,2021,Y,Y,Y,2019,1,14,N
262,1627774,Jake,Layman,Jake Layman,"Layman, Jake",J. Layman,jake-layman,1994-03-07T00:00:00,Maryland,USA,Maryland/USA,6-8,209,5,10,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jake_layman,2016,2021,Y,Y,Y,2016,2,47,N
263,1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,5,3,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,caris_levert,2016,2021,N,Y,Y,2016,1,20,N
264,1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-5,210,4,1,Guard-Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,damion_lee,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
265,1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,183,1,38,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,saban_lee,2020,2021,Y,Y,Y,2020,2,38,N
266,203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250,8,25,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,alex_len,2013,2021,N,Y,Y,2013,1,5,N
267,202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225,10,2,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2021,N,Y,Y,2011,1,15,Y
268,1630575,Scottie,Lewis,Scottie Lewis,"Lewis, Scottie",S. Lewis,scottie-lewis,2000-03-12T00:00:00,Florida,USA,Florida/USA,6-5,185,0,16,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tmp_scottie_lewis,2021,2021,Y,Y,Y,2021,2,56,N
269,1630184,Kira,Lewis Jr.,Kira Lewis Jr.,"Lewis Jr., Kira",K. Lewis Jr.,kira-lewis-jr,2001-04-06T00:00:00,Alabama,USA,Alabama/USA,6-1,170,1,13,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,kira_lewis_jr,2020,2021,N,Y,Y,2020,1,13,N
270,203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,9,0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2021,N,Y,Y,2012,1,6,Y
271,1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-5,220,2,9,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,nassir_little,2019,2021,N,Y,Y,2019,1,25,N
272,1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232,0,12,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaiah_livers,2021,2021,Y,Y,Y,2021,2,42,N
273,1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222,6,5,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015,2021,Y,Y,Y,2015,1,30,N
274,201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,282,13,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2021,N,Y,Y,2008,1,10,N
275,201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,281,13,33,Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,robin_lopez,2008,2021,N,Y,Y,2008,1,15,N
276,1629712,Didi,Louzada,Didi Louzada,"Louzada, Didi",D. Louzada,didi-louzada,1999-07-02T00:00:00,Sydney Kings,Brazil,Sydney Kings/Brazil,6-5,188,1,35,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,marcos_louzada_silva,2020,2021,Y,Y,Y,2019,2,35,N
277,201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,13,0,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevin_love,2008,2021,N,Y,Y,2008,1,5,N
278,200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,15,7,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kyle_lowry,2006,2021,N,Y,Y,2006,1,24,N
279,1630994,Gabriel,Lundberg,Gabriel Lundberg,"Lundberg, Gabriel",G. Lundberg,gabriel-lundberg,1994-12-04T00:00:00,                                   ,Denmark,,6-4,203,0,19,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,gabriel_lundberg,2021,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,N
280,1627789,Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,"Luwawu-Cabarrot, Timothe",T. Luwawu-Cabarrot,timothe-luwawu-cabarrot,1995-05-09T00:00:00,Mega Basket,France,Mega Basket/France,6-7,215,5,7,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,timothe_luwawu-cabarrot,2016,2021,Y,Y,Y,2016,1,24,N
281,1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234,6,41,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,trey_lyles,2015,2021,N,Y,Y,2015,1,12,N
282,1630177,Theo,Maledon,Theo Maledon,"Maledon, Theo",T. Maledon,theo-maledon,2001-06-12T00:00:00,Asvel,France,Asvel/France,6-4,175,1,11,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,theo_maledon,2020,2021,Y,Y,Y,2020,2,34,N
283,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240,0,54,Forward-Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,sandro_mamukelashvili,2021,2021,Y,Y,Y,2021,2,54,N
284,1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215,2,14,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,terance_mann,2019,2021,Y,Y,Y,2019,2,48,N
285,1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178,0,23,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,tre_mann,2021,2021,Y,Y,Y,2021,1,18,N
286,1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,boban-marjanovic,1988-08-15T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-3,290,6,51,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,boban_marjanovic,2015,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
287,1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,6-11,240,4,24,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,lauri_markkanen,2017,2021,N,Y,Y,2017,1,7,N
288,1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-7,220,1,8,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,naji_marshall,2020,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
289,1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-5,205,2,16,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,caleb_martin,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
290,1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-6,205,2,11,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,cody_martin,2019,2021,Y,Y,Y,2019,2,36,N
291,1630231,Kenyon,Martin Jr.,Kenyon Martin Jr.,"Martin Jr., Kenyon",K. Martin Jr.,kenyon-martin-jr,2001-01-06T00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-5,215,1,6,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,kenyon_martin_jr,2020,2021,Y,Y,Y,2020,2,52,N
292,1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-5,215,2,25,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,garrison_mathews,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
293,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-4,220,12,23,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,wesley_matthews,2009,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,N
294,1630178,Tyrese,Maxey,Tyrese Maxey,"Maxey, Tyrese",T. Maxey,tyrese-maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200,1,0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020,2021,N,Y,Y,2020,1,21,N
295,1630219,Skylar,Mays,Skylar Mays,"Mays, Skylar",S. Mays,skylar-mays,1997-09-05T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,205,1,4,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,skylar_mays,2020,2021,Y,Y,Y,2020,2,50,N
296,1630540,Miles,McBride,Miles McBride,"McBride, Miles",M. McBride,miles-mcbride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-1,195,0,2,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021,2021,Y,Y,Y,2021,2,36,N
297,1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06T00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185,0,00,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,mac_mcclung,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
298,203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,8,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013,2021,Y,Y,Y,2013,1,10,N
299,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,6,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2021,N,Y,Y,2015,0,,N
300,1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,1,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020,2021,N,Y,Y,2020,1,28,N
301,1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,205,2,6,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,jalen_mcdaniels,2019,2021,Y,Y,Y,2019,2,52,N
302,203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-7,225,7,17,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,doug_mcdermott,2014,2021,N,Y,Y,2014,1,11,N
303,201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,javale-mcgee,1988-01-19T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,7-0,270,13,00,Center-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,javale_mcgee,2008,2021,N,Y,Y,2008,1,18,N
304,203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,rodney-mcgruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,205,5,17,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,rodney_mcgruder,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
305,1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,5-11,185,2,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_mclaughlin,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
306,203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,ben-mclemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-3,195,8,23,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,ben_mclemore,2013,2021,Y,Y,Y,2013,1,7,N
307,1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-2,200,3,0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2021,Y,Y,Y,2018,2,46,N
308,1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,chimezie-metu,1997-03-22T00:00:00,Southern California,USA,Southern California/USA,6-9,225,3,7,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,chimezie_metu,2018,2021,Y,Y,Y,2018,2,49,N
309,203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,9,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2021,Y,Y,Y,2012,2,39,N
310,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St.Mary's College of California,Australia,St.Mary's College of California/Australia,6-0,180,12,8,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,patty_mills,2009,2021,Y,Y,Y,2009,2,55,N
311,200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,paul-millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-7,257,15,8,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,paul_millsap,2006,2021,N,Y,Y,2006,2,47,N
312,1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205,3,18,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2021,Y,Y,Y,2018,2,54,N
313,1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202,0,15,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,davion_mitchell,2021,2021,N,Y,Y,2021,1,9,N
314,1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-1,215,4,45,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,donovan_mitchell,2017,2021,N,Y,Y,2017,1,13,N
315,1630596,Evan,Mobley,Evan Mobley,"Mobley, Evan",E. Mobley,evan-mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215,0,4,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,evan_mobley,2021,2021,N,Y,Y,2021,1,3,N
316,1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,4,11,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,malik_monk,2017,2021,Y,Y,Y,2017,1,11,N
317,202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,6-10,250,9,15,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_monroe,2010,2021,Y,Y,Y,2010,1,7,N
318,1630541,Moses,Moody,Moses Moody,"Moody, Moses",M. Moody,moses-moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211,0,4,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021,2021,Y,Y,Y,2021,1,14,N
319,1629875,Xavier,Moon,Xavier Moon,"Moon, Xavier",X. Moon,xavier-moon,1995-01-02T00:00:00,Morehead State,USA,Morehead State/USA,6-2,165,0,15,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,xavier_moon,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
320,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-3,174,2,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2021,N,Y,Y,2019,1,2,N
321,1629752,Juwan,Morgan,Juwan Morgan,"Morgan, Juwan",J. Morgan,juwan-morgan,1997-04-17T00:00:00,Indiana,USA,Indiana/USA,6-7,232,2,16,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,juwan_morgan,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
322,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,10,8,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,markieff_morris,2011,2021,N,Y,Y,2011,1,13,N
323,1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,4,11,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2021,Y,Y,Y,2017,2,51,N
324,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,10,8,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,marcus_morris,2011,2021,Y,Y,Y,2011,1,14,N
325,1628539,Mychal,Mulder,Mychal Mulder,"Mulder, Mychal",M. Mulder,mychal-mulder,1994-06-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,195,2,12,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,mychal_mulder,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
326,1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,0,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021,2021,Y,Y,Y,2021,1,17,N
327,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,4,5,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,dejounte_murray,2016,2021,Y,Y,Y,2016,1,29,N
328,1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,215,5,27,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2021,N,Y,Y,2016,1,7,N
329,203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,mike-muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-10,240,8,33,Forward-Center,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,mike_muscala,2013,2021,Y,Y,Y,2013,2,44,N
330,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,3,14,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,sviatoslav_mykhailiuk,2018,2021,Y,Y,Y,2018,2,47,N
331,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-7,245,6,22,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,larry_nance_jr,2015,2021,N,Y,Y,2015,1,27,N
332,1630612,RJ,Nembhard Jr.,RJ Nembhard Jr.,"Nembhard Jr., RJ",R. Nembhard Jr.,rj-nembhard-jr,1999-03-22T00:00:00,TCU,USA,TCU/USA,6-4,200,0,5,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rj_nembhard_jr,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
333,1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215,1,26,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,aaron_nesmith,2020,2021,Y,Y,Y,2020,1,14,N
334,203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,raul-neto,1992-05-19T00:00:00,Murcia,Brazil,Murcia/Brazil,6-2,180,6,19,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,raul_neto,2015,2021,Y,Y,Y,2013,2,47,N
335,1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,5,20,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,georges_niang,2016,2021,Y,Y,Y,2016,2,50,N
