PERSON_ID,DISPLAY_FIRST_LAST,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
1629730,Rayjon Tucker,Bucks,Guard,6-3,209,USA,1997-09-24T00:00:00,2,Undrafted,39,300.0,117.0,39.0,21.0,7.0,1.0,APR 20 2022 09:30 PM,28779
1626167,Myles Turner,Pacers,Center-Forward,6-11,250,USA,1996-03-24T00:00:00,6,11,431,12379.0,5485.0,2879.0,513.0,311.0,984.0,Empty,18000000
202685,Jonas Valanciunas,Pelicans,Center,6-11,265,Lithuania,1992-05-06T00:00:00,9,5,695,18141.0,9319.0,6571.0,824.0,290.0,702.0,APR 19 2022 10:00 PM,14000000
1627832,Fred VanVleet,Raptors,Guard,6-1,197,USA,1994-02-25T00:00:00,5,Undrafted,348,9863.0,4755.0,1105.0,1704.0,439.0,131.0,APR 18 2022 07:30 PM,19675926
1629020,Jarred Vanderbilt,Timberwolves,Forward,6-9,214,USA,1999-04-03T00:00:00,3,41,166,3136.0,892.0,1024.0,175.0,172.0,94.0,APR 19 2022 08:30 PM,4259259
1630170,Devin Vassell,Spurs,Guard-Forward,6-5,200,USA,2000-08-23T00:00:00,1,11,133,2993.0,1213.0,480.0,192.0,119.0,59.0,Empty,4235160
1629216,Gabe Vincent,Heat,Guard,6-3,200,USA,1996-06-14T00:00:00,2,Undrafted,127,2327.0,855.0,187.0,283.0,88.0,14.0,APR 19 2022 07:30 PM,1669178
202696,Nikola Vucevic,Bulls,Center,6-10,260,Montenegro,1990-10-24T00:00:00,10,16,741,22869.0,12553.0,7731.0,2037.0,650.0,675.0,APR 20 2022 09:30 PM,24000000
1629731,Dean Wade,Cavaliers,Forward-Center,6-9,228,USA,1996-11-20T00:00:00,2,Undrafted,126,2264.0,665.0,384.0,128.0,66.0,32.0,Empty,1782621
1630532,Franz Wagner,Magic,Forward,6-10,220,Germany,2001-08-27T00:00:00,0,8,79,2429.0,1197.0,356.0,231.0,68.0,34.0,Empty,5007840
1629021,Moritz Wagner,Magic,Forward-Center,6-11,245,Germany,1997-04-26T00:00:00,3,25,196,2963.0,1474.0,682.0,217.0,85.0,63.0,Empty,1729217
1630688,Ish Wainright,Suns,Forward,6-5,250,USA,1994-09-12T00:00:00,0,Undrafted,45,359.0,108.0,54.0,15.0,20.0,6.0,APR 19 2022 10:00 PM,8558
202689,Kemba Walker,Knicks,Guard,6-0,184,USA,1990-05-08T00:00:00,10,9,741,24666.0,14414.0,2815.0,3919.0,921.0,280.0,Empty,34967442
1629022,Lonnie Walker IV,Spurs,Guard-Forward,6-4,204,USA,1998-12-14T00:00:00,3,18,208,4240.0,1952.0,492.0,330.0,112.0,51.0,Empty,4447896
202322,John Wall,Rockets,Guard,6-3,210,USA,1990-09-06T00:00:00,10,1,613,21832.0,11702.0,2612.0,5557.0,1018.0,427.0,Empty,44310840
203933,T.J. Warren,Pacers,Forward,6-8,220,USA,1993-09-05T00:00:00,7,14,332,9554.0,5142.0,1372.0,397.0,327.0,168.0,Empty,12690000
1629023,P.J. Washington,Hornets,Forward,6-7,230,USA,1998-08-23T00:00:00,2,12,187,5481.0,2202.0,1071.0,431.0,177.0,184.0,Empty,4215120
1630613,Duane Washington Jr.,Pacers,Guard,6-3,197,Germany,2000-03-24T00:00:00,0,Undrafted,48,968.0,473.0,83.0,85.0,26.0,3.0,Empty,21270
1629139,Yuta Watanabe,Raptors,Guard-Forward,6-9,215,Japan,1994-10-13T00:00:00,3,Undrafted,121,1447.0,456.0,302.0,74.0,46.0,37.0,APR 18 2022 07:30 PM,1762769
1630322,Lindy Waters III,Thunder,Forward,6-6,215,USA,1997-07-28T00:00:00,0,Undrafted,25,465.0,199.0,73.0,24.0,19.0,8.0,Empty,0
1630570,Trendon Watford,Trail Blazers,Forward,6-8,237,USA,2000-11-09T00:00:00,0,Undrafted,48,869.0,364.0,199.0,81.0,25.0,28.0,Empty,260561
1629683,Quinndary Weatherspoon,Warriors,Guard,6-3,205,USA,1996-09-10T00:00:00,2,49,42,272.0,88.0,32.0,24.0,12.0,4.0,APR 18 2022 10:00 PM,0
201566,Russell Westbrook,Lakers,Guard,6-3,200,USA,1988-11-12T00:00:00,13,4,1021,35424.0,23298.0,7541.0,8611.0,1699.0,313.0,Empty,44211146
1629632,Coby White,Bulls,Guard,6-4,195,USA,2000-02-16T00:00:00,2,7,195,5505.0,2672.0,696.0,679.0,116.0,32.0,APR 20 2022 09:30 PM,5837760
1628401,Derrick White,Celtics,Guard,6-4,190,USA,1994-07-02T00:00:00,4,29,263,6806.0,3027.0,864.0,1006.0,205.0,203.0,APR 20 2022 07:00 PM,15178571
202355,Hassan Whiteside,Jazz,Center,7-0,265,USA,1989-06-13T00:00:00,9,33,511,12646.0,6450.0,5523.0,326.0,271.0,1143.0,APR 18 2022 08:30 PM,2401537
1630580,Joe Wieskamp,Spurs,Guard-Forward,6-6,205,USA,1999-08-23T00:00:00,0,41,29,205.0,61.0,14.0,9.0,4.0,3.0,Empty,202068
1630598,Aaron Wiggins,Thunder,Guard,6-4,190,USA,1999-01-02T00:00:00,0,55,50,1209.0,416.0,178.0,68.0,30.0,10.0,Empty,1000000
203952,Andrew Wiggins,Warriors,Forward,6-7,197,Canada,1995-02-23T00:00:00,7,1,598,20936.0,11519.0,2649.0,1393.0,595.0,399.0,APR 18 2022 10:00 PM,31579390
1629623,Lindell Wigginton,Bucks,Guard,6-1,189,Canada,1998-03-28T00:00:00,0,,19,199.0,80.0,25.0,23.0,5.0,1.0,APR 20 2022 09:30 PM,0
1630314,Brandon Williams,Trail Blazers,Guard,6-2,190,USA,1999-11-22T00:00:00,0,Undrafted,24,640.0,309.0,74.0,94.0,24.0,10.0,Empty,0
1629684,Grant Williams,Celtics,Forward,6-6,236,USA,1998-11-30T00:00:00,2,22,209,4056.0,1133.0,630.0,210.0,100.0,117.0,APR 20 2022 07:00 PM,2617800
1629026,Kenrich Williams,Thunder,Guard-Forward,6-6,210,USA,1994-12-02T00:00:00,3,Undrafted,200,4410.0,1304.0,898.0,400.0,171.0,67.0,Empty,2000000
101150,Lou Williams,Hawks,Guard,6-2,175,USA,1986-10-27T00:00:00,16,45,1123,27102.0,15593.0,2484.0,3789.0,952.0,192.0,APR 19 2022 07:30 PM,5000000
1630172,Patrick Williams,Bulls,Forward,6-7,215,USA,2001-08-26T00:00:00,1,4,88,2406.0,808.0,396.0,114.0,73.0,55.0,APR 20 2022 09:30 PM,7422000
1630533,Ziaire Williams,Grizzlies,Forward,6-9,185,USA,2001-09-12T00:00:00,0,10,62,1346.0,501.0,129.0,65.0,35.0,12.0,APR 19 2022 08:30 PM,4373160
1629057,Robert Williams III,Celtics,Center-Forward,6-9,237,USA,1997-10-17T00:00:00,3,27,174,3460.0,1255.0,1155.0,249.0,130.0,300.0,APR 20 2022 07:00 PM,0
1629627,Zion Williamson,Pelicans,Forward,6-6,284,USA,2000-07-06T00:00:00,2,1,85,2694.0,2187.0,591.0,276.0,73.0,48.0,APR 19 2022 10:00 PM,10733400
1629685,Dylan Windler,Cavaliers,Guard-Forward,6-6,196,USA,1996-09-22T00:00:00,1,26,81,972.0,271.0,196.0,67.0,33.0,15.0,Empty,2239200
1626159,Justise Winslow,Trail Blazers,Forward-Guard,6-6,222,USA,1996-03-26T00:00:00,6,10,315,8131.0,2633.0,1615.0,792.0,277.0,126.0,Empty,3902439
1630216,Cassius Winston,Wizards,Guard,6-1,185,USA,1998-02-28T00:00:00,1,53,29,137.0,55.0,10.0,19.0,2.0,1.0,Empty,0
1630164,James Wiseman,Warriors,Center,7-0,240,USA,2001-03-31T00:00:00,1,2,39,836.0,448.0,226.0,26.0,11.0,36.0,APR 18 2022 10:00 PM,9166800
1626174,Christian Wood,Rockets,Forward,6-9,214,USA,1995-09-27T00:00:00,5,Undrafted,222,5246.0,3156.0,1621.0,299.0,137.0,190.0,Empty,13666667
1630218,Robert Woodard II,Spurs,Forward,6-6,235,USA,1999-09-22T00:00:00,1,40,25,88.0,27.0,27.0,5.0,1.0,4.0,Empty,1517981
1626153,Delon Wright,Hawks,Guard,6-5,185,USA,1992-04-26T00:00:00,6,20,411,8577.0,2952.0,1318.0,1246.0,474.0,148.0,APR 19 2022 07:30 PM,8526316
1630589,Moses Wright,Mavericks,Forward,6-8,226,USA,1998-12-23T00:00:00,0,Undrafted,4,15.0,5.0,3.0,2.0,0.0,1.0,APR 18 2022 08:30 PM,0
1630593,McKinley Wright IV,Timberwolves,Guard,5-11,192,USA,1998-10-25T00:00:00,0,Undrafted,5,19.0,5.0,0.0,3.0,0.0,0.0,APR 19 2022 08:30 PM,0
1628221,Gabe York,Pacers,Guard,6-3,190,USA,1993-08-02T00:00:00,0,Undrafted,2,21.0,8.0,2.0,4.0,2.0,1.0,Empty,0
201152,Thaddeus Young,Raptors,Forward,6-8,235,USA,1988-06-21T00:00:00,14,12,1085,31778.0,13848.0,6345.0,2003.0,1535.0,448.0,APR 18 2022 07:30 PM,14190000
1629027,Trae Young,Hawks,Guard,6-1,164,USA,1998-09-19T00:00:00,3,5,280,9400.0,7076.0,1085.0,2544.0,262.0,42.0,APR 19 2022 07:30 PM,8326471
1630209,Omer Yurtseven,Heat,Center,6-11,275,Turkey,1998-06-19T00:00:00,0,Undrafted,56,706.0,299.0,294.0,49.0,17.0,20.0,APR 19 2022 07:30 PM,1489065
1627826,Ivica Zubac,Clippers,Center,7-0,240,Croatia,1997-03-18T00:00:00,5,32,360,6844.0,3001.0,2350.0,410.0,112.0,304.0,Empty,7518518
