PERSON_ID,DISPLAY_FIRST_LAST,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,AGE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
1629216,Gabe Vincent,Heat,Guard,190.5,90.72,USA,1996-06-14,"25 years, 10 months, 5 days",2,Undrafted,127,2327.0,855.0,187.0,283.0,88.0,14.0,2022-04-19 07:30:00,1669178
202696,Nikola Vucevic,Bulls,Center,208.28,117.936,Montenegro,1990-10-24,"31 years, 5 months, 26 days",10,16,741,22869.0,12553.0,7731.0,2037.0,650.0,675.0,2022-04-20 09:30:00,24000000
1629731,Dean Wade,Cavaliers,Forward,205.74,103.421,USA,1996-11-20,"25 years, 4 months, 30 days",2,Undrafted,126,2264.0,665.0,384.0,128.0,66.0,32.0,Empty,1782621
1630532,Franz Wagner,Magic,Forward,208.28,99.792,Germany,2001-08-27,"20 years, 7 months, 23 days",0,8,79,2429.0,1197.0,356.0,231.0,68.0,34.0,Empty,5007840
1629021,Moritz Wagner,Magic,Forward,210.82,111.132,Germany,1997-04-26,"24 years, 11 months, 24 days",3,25,196,2963.0,1474.0,682.0,217.0,85.0,63.0,Empty,1729217
1630688,Ish Wainright,Suns,Forward,195.58,113.4,USA,1994-09-12,"27 years, 7 months, 7 days",0,Undrafted,45,359.0,108.0,54.0,15.0,20.0,6.0,2022-04-19 10:00:00,8558
202689,Kemba Walker,Knicks,Guard,182.88,83.462,USA,1990-05-08,"31 years, 11 months, 11 days",10,9,741,24666.0,14414.0,2815.0,3919.0,921.0,280.0,Empty,34967442
1629022,Lonnie Walker IV,Spurs,Guard,193.04,92.534,USA,1998-12-14,"23 years, 4 months, 5 days",3,18,208,4240.0,1952.0,492.0,330.0,112.0,51.0,Empty,4447896
202322,John Wall,Rockets,Guard,190.5,95.256,USA,1990-09-06,"31 years, 7 months, 13 days",10,1,613,21832.0,11702.0,2612.0,5557.0,1018.0,427.0,Empty,44310840
203933,T.J. Warren,Pacers,Forward,203.2,99.792,USA,1993-09-05,"28 years, 7 months, 14 days",7,14,332,9554.0,5142.0,1372.0,397.0,327.0,168.0,Empty,12690000
1629023,P.J. Washington,Hornets,Forward,200.66,104.328,USA,1998-08-23,"23 years, 7 months, 27 days",2,12,187,5481.0,2202.0,1071.0,431.0,177.0,184.0,Empty,4215120
1630613,Duane Washington Jr.,Pacers,Guard,190.5,89.359,Germany,2000-03-24,"22 years, 0 months, 26 days",0,Undrafted,48,968.0,473.0,83.0,85.0,26.0,3.0,Empty,21270
1629139,Yuta Watanabe,Raptors,Guard,205.74,97.524,Japan,1994-10-13,"27 years, 6 months, 6 days",3,Undrafted,121,1447.0,456.0,302.0,74.0,46.0,37.0,2022-04-18 07:30:00,1762769
1630570,Trendon Watford,Trail Blazers,Forward,203.2,107.503,USA,2000-11-09,"21 years, 5 months, 10 days",0,Undrafted,48,869.0,364.0,199.0,81.0,25.0,28.0,Empty,260561
201566,Russell Westbrook,Lakers,Guard,190.5,90.72,USA,1988-11-12,"33 years, 5 months, 7 days",13,4,1021,35424.0,23298.0,7541.0,8611.0,1699.0,313.0,Empty,44211146
1629632,Coby White,Bulls,Guard,193.04,88.452,USA,2000-02-16,"22 years, 2 months, 3 days",2,7,195,5505.0,2672.0,696.0,679.0,116.0,32.0,2022-04-20 09:30:00,5837760
1628401,Derrick White,Celtics,Guard,193.04,86.184,USA,1994-07-02,"27 years, 9 months, 17 days",4,29,263,6806.0,3027.0,864.0,1006.0,205.0,203.0,2022-04-20 07:00:00,15178571
202355,Hassan Whiteside,Jazz,Center,213.36,120.204,USA,1989-06-13,"32 years, 10 months, 6 days",9,33,511,12646.0,6450.0,5523.0,326.0,271.0,1143.0,2022-04-18 08:30:00,2401537
1630580,Joe Wieskamp,Spurs,Guard,198.12,92.988,USA,1999-08-23,"22 years, 7 months, 27 days",0,41,29,205.0,61.0,14.0,9.0,4.0,3.0,Empty,202068
1630598,Aaron Wiggins,Thunder,Guard,193.04,86.184,USA,1999-01-02,"23 years, 3 months, 17 days",0,55,50,1209.0,416.0,178.0,68.0,30.0,10.0,Empty,1000000
203952,Andrew Wiggins,Warriors,Forward,200.66,89.359,Canada,1995-02-23,"27 years, 1 months, 27 days",7,1,598,20936.0,11519.0,2649.0,1393.0,595.0,399.0,2022-04-18 10:00:00,31579390
1629684,Grant Williams,Celtics,Forward,198.12,107.05,USA,1998-11-30,"23 years, 4 months, 20 days",2,22,209,4056.0,1133.0,630.0,210.0,100.0,117.0,2022-04-20 07:00:00,2617800
1629026,Kenrich Williams,Thunder,Guard,198.12,95.256,USA,1994-12-02,"27 years, 4 months, 17 days",3,Undrafted,200,4410.0,1304.0,898.0,400.0,171.0,67.0,Empty,2000000
101150,Lou Williams,Hawks,Guard,187.96,79.38,USA,1986-10-27,"35 years, 5 months, 23 days",16,45,1123,27102.0,15593.0,2484.0,3789.0,952.0,192.0,2022-04-19 07:30:00,5000000
1630172,Patrick Williams,Bulls,Forward,200.66,97.524,USA,2001-08-26,"20 years, 7 months, 24 days",1,4,88,2406.0,808.0,396.0,114.0,73.0,55.0,2022-04-20 09:30:00,7422000
1630533,Ziaire Williams,Grizzlies,Forward,205.74,83.916,USA,2001-09-12,"20 years, 7 months, 7 days",0,10,62,1346.0,501.0,129.0,65.0,35.0,12.0,2022-04-19 08:30:00,4373160
1629627,Zion Williamson,Pelicans,Forward,198.12,128.822,USA,2000-07-06,"21 years, 9 months, 13 days",2,1,85,2694.0,2187.0,591.0,276.0,73.0,48.0,2022-04-19 10:00:00,10733400
1629685,Dylan Windler,Cavaliers,Guard,198.12,88.906,USA,1996-09-22,"25 years, 6 months, 28 days",1,26,81,972.0,271.0,196.0,67.0,33.0,15.0,Empty,2239200
1626159,Justise Winslow,Trail Blazers,Forward,198.12,100.699,USA,1996-03-26,"26 years, 0 months, 24 days",6,10,315,8131.0,2633.0,1615.0,792.0,277.0,126.0,Empty,3902439
1630164,James Wiseman,Warriors,Center,213.36,108.864,USA,2001-03-31,"21 years, 0 months, 19 days",1,2,39,836.0,448.0,226.0,26.0,11.0,36.0,2022-04-18 10:00:00,9166800
1626174,Christian Wood,Rockets,Forward,205.74,97.07,USA,1995-09-27,"26 years, 6 months, 23 days",5,Undrafted,222,5246.0,3156.0,1621.0,299.0,137.0,190.0,Empty,13666667
1630218,Robert Woodard II,Spurs,Forward,198.12,106.596,USA,1999-09-22,"22 years, 6 months, 28 days",1,40,25,88.0,27.0,27.0,5.0,1.0,4.0,Empty,1517981
1626153,Delon Wright,Hawks,Guard,195.58,83.916,USA,1992-04-26,"29 years, 11 months, 24 days",6,20,411,8577.0,2952.0,1318.0,1246.0,474.0,148.0,2022-04-19 07:30:00,8526316
201152,Thaddeus Young,Raptors,Forward,203.2,106.596,USA,1988-06-21,"33 years, 9 months, 29 days",14,12,1085,31778.0,13848.0,6345.0,2003.0,1535.0,448.0,2022-04-18 07:30:00,14190000
1629027,Trae Young,Hawks,Guard,185.42,74.39,USA,1998-09-19,"23 years, 7 months, 0 days",3,5,280,9400.0,7076.0,1085.0,2544.0,262.0,42.0,2022-04-19 07:30:00,8326471
1630209,Omer Yurtseven,Heat,Center,210.82,124.74,Turkey,1998-06-19,"23 years, 10 months, 0 days",0,Undrafted,56,706.0,299.0,294.0,49.0,17.0,20.0,2022-04-19 07:30:00,1489065
1627826,Ivica Zubac,Clippers,Center,213.36,108.864,Croatia,1997-03-18,"25 years, 1 months, 1 days",5,32,360,6844.0,3001.0,2350.0,410.0,112.0,304.0,Empty,7518518
